timestamp,Hydro Run-of-River,Fossil gas,Hydro water reservoir,Wind onshore
2015-01-03 07:00:00,0.2852433628318584,0.2702127659574468,0.46927107959022857,0.7047826086956522
2015-01-03 08:00:00,0.2864823008849558,0.2704255319148936,0.5084791174152876,0.6615942028985508
2015-01-03 09:00:00,0.2888716814159292,0.2721985815602837,0.5467927501970056,0.5820289855072464
2015-01-03 10:00:00,0.28986725663716817,0.2714893617021277,0.554290780141844,0.6098550724637681
2015-01-03 11:00:00,0.290929203539823,0.2691489361702128,0.5475137903861308,0.4892753623188406
2015-01-03 12:00:00,0.28938053097345134,0.2682978723404255,0.5474034672970843,0.49768115942028984
2015-01-03 13:00:00,0.2879424778761062,0.27170212765957447,0.5748778565799842,0.49797101449275366
2015-01-03 14:00:00,0.2867477876106195,0.2704964539007092,0.6437903861308116,0.48884057971014494
2015-01-03 15:00:00,0.2875663716814159,0.2704255319148936,0.6927029156816391,0.5178260869565218
2015-01-03 16:00:00,0.28690265486725663,0.26985815602836877,0.7161544523246651,0.5557971014492754
2015-01-03 17:00:00,0.2855973451327434,0.27085106382978724,0.7130378250591017,0.5856521739130435
2015-01-03 18:00:00,0.2830530973451328,0.2713475177304965,0.6745468873128447,0.5963768115942029
2015-01-03 19:00:00,0.2825221238938053,0.2712765957446808,0.6306107171000788,0.6126086956521739
2015-01-03 20:00:00,0.2861061946902655,0.269290780141844,0.5864460204885736,0.5056521739130434
2015-01-03 21:00:00,0.28679203539823006,0.2704255319148936,0.5408431836091411,0.6701449275362319
2015-01-03 22:00:00,0.28676991150442477,0.2693617021276596,0.498408195429472,0.7085507246376811
2015-01-03 23:00:00,0.2782743362831858,0.26588652482269504,0.4914499605988968,0.5330434782608696
2015-01-04 00:00:00,0.2784734513274336,0.2647517730496454,0.4775689519306541,0.5815942028985508
2015-01-04 01:00:00,0.2781637168141593,0.2629078014184397,0.4632151300236406,0.4904347826086956
2015-01-04 02:00:00,0.2776769911504425,0.26567375886524824,0.45594956658786445,0.5791304347826087
2015-01-04 03:00:00,0.27676991150442476,0.26397163120567374,0.4530220646178093,0.5660869565217391
2015-01-04 04:00:00,0.2772566371681416,0.2646099290780142,0.46225374310480694,0.6768115942028986
2015-01-04 05:00:00,0.2777654867256637,0.26333333333333336,0.4701418439716312,0.6792753623188406
2015-01-04 06:00:00,0.27688053097345133,0.2671631205673759,0.4768282111899133,0.6936231884057972
2015-01-04 07:00:00,0.2724336283185841,0.27092198581560284,0.5041922773837667,0.5791304347826087
2015-01-04 08:00:00,0.2751991150442478,0.2702127659574468,0.5626674546887313,0.5746376811594203
2015-01-04 09:00:00,0.27665929203539824,0.26865248226950356,0.6142198581560283,0.6643478260869565
2015-01-04 10:00:00,0.2744026548672566,0.26872340425531915,0.6193774625689519,0.6134782608695653
2015-01-04 11:00:00,0.27205752212389384,0.269290780141844,0.6017612293144209,0.5171014492753624
2015-01-04 12:00:00,0.27393805309734515,0.2700709219858156,0.6051615445232467,0.5010144927536232
2015-01-04 13:00:00,0.275575221238938,0.2691489361702128,0.6225019700551616,0.5350724637681159
2015-01-04 14:00:00,0.2763053097345133,0.26865248226950356,0.669511426319937,0.6540579710144928
2015-01-04 15:00:00,0.2770353982300885,0.2720567375886525,0.722123719464145,0.6373913043478261
2015-01-04 16:00:00,0.27053097345132743,0.269645390070922,0.752698975571316,0.6660869565217392
2015-01-04 17:00:00,0.27017699115044247,0.2714893617021277,0.7613790386130811,0.5573913043478261
2015-01-04 18:00:00,0.27079646017699116,0.27156028368794327,0.7501576044129236,0.6010144927536232
2015-01-04 19:00:00,0.2694026548672567,0.26893617021276595,0.6974862096138692,0.6078260869565217
2015-01-04 20:00:00,0.2708407079646018,0.2679432624113475,0.6655791962174942,0.5282608695652173
2015-01-04 21:00:00,0.27053097345132743,0.25836879432624116,0.650882584712372,0.5226086956521739
2015-01-04 22:00:00,0.27194690265486726,0.2580851063829787,0.5723561859732073,0.5224637681159421
2015-01-04 23:00:00,0.26309734513274335,0.2642553191489362,0.5890780141843971,0.396231884057971
2015-01-05 00:00:00,0.2631637168141593,0.2617730496453901,0.5733530338849488,0.4273913043478261
2015-01-05 01:00:00,0.26327433628318586,0.2653191489361702,0.5730693459416863,0.5114492753623188
2015-01-05 02:00:00,0.2642699115044248,0.26319148936170217,0.571457840819543,0.46159420289855074
2015-01-05 03:00:00,0.2649557522123894,0.2632624113475177,0.5834200157604413,0.37985507246376815
2015-01-05 04:00:00,0.26311946902654865,0.2628368794326241,0.6613159968479118,0.32231884057971016
2015-01-05 05:00:00,0.2632300884955752,0.26574468085106384,0.7403230890464934,0.29289855072463766
2015-01-05 06:00:00,0.2658628318584071,0.2594326241134752,0.8503664302600472,0.3402898550724638
2015-01-05 07:00:00,0.26557522123893806,0.26602836879432623,0.8978486997635934,0.35492753623188406
2015-01-05 08:00:00,0.26685840707964603,0.2522695035460993,0.886859732072498,0.3130434782608696
2015-01-05 09:00:00,0.27424778761061946,0.25262411347517727,0.9022734436564224,0.3239130434782609
2015-01-05 10:00:00,0.2743362831858407,0.2531205673758865,0.9091528762805359,0.30884057971014495
2015-01-05 11:00:00,0.2713053097345133,0.25354609929078015,0.8837470449172576,0.29869565217391303
2015-01-05 12:00:00,0.2736946902654867,0.25375886524822694,0.890397951142632,0.31144927536231887
2015-01-05 13:00:00,0.27488938053097345,0.2550354609929078,0.8955673758865248,0.31318840579710144
2015-01-05 14:00:00,0.2773008849557522,0.2553191489361702,0.9154334121355399,0.31782608695652176
2015-01-05 15:00:00,0.272212389380531,0.2521276595744681,0.906414499605989,0.3355072463768116
2015-01-05 16:00:00,0.27205752212389384,0.2573758865248227,0.9021473601260835,0.3584057971014493
2015-01-05 17:00:00,0.27314159292035395,0.2573758865248227,0.8985657998423955,0.40144927536231884
2015-01-05 18:00:00,0.273783185840708,0.25574468085106383,0.8891568163908589,0.45565217391304347
2015-01-05 19:00:00,0.27292035398230086,0.2559574468085106,0.8708156028368794,0.49681159420289855
2015-01-05 20:00:00,0.2739823008849558,0.25666666666666665,0.860354609929078,0.5047826086956522
2015-01-05 21:00:00,0.2708849557522124,0.25049645390070924,0.8301142631993695,0.532608695652174
2015-01-05 22:00:00,0.2704424778761062,0.24914893617021278,0.7621631205673759,0.5260869565217391
2015-01-05 23:00:00,0.27256637168141595,0.25326241134751776,0.7516115051221435,0.5655072463768116
2015-01-06 00:00:00,0.2743362831858407,0.2524113475177305,0.7545941686367218,0.5568115942028985
2015-01-06 01:00:00,0.27356194690265484,0.25148936170212766,0.744960598896769,0.5376811594202898
2015-01-06 02:00:00,0.27216814159292035,0.24865248226950357,0.7311268715524034,0.5540579710144927
2015-01-06 03:00:00,0.27267699115044247,0.24921985815602835,0.7416981875492513,0.5763768115942028
2015-01-06 04:00:00,0.26997787610619467,0.2429078014184397,0.7447399527186761,0.5791304347826087
2015-01-06 05:00:00,0.27006637168141595,0.24198581560283688,0.7754570527974782,0.568695652173913
2015-01-06 06:00:00,0.2743141592920354,0.2427659574468085,0.8372182821118991,0.5642028985507247
2015-01-06 07:00:00,0.27039823008849556,0.24460992907801415,0.8376280535855004,0.5778260869565217
2015-01-06 08:00:00,0.2709070796460177,0.24120567375886526,0.8280378250591016,0.5898550724637681
2015-01-06 09:00:00,0.2726548672566372,0.24333333333333335,0.8313632781717888,0.653768115942029
2015-01-06 10:00:00,0.2728539823008849,0.24524822695035461,0.8172222222222222,0.6457971014492754
2015-01-06 11:00:00,0.2759070796460177,0.24411347517730494,0.8150394011032309,0.6368115942028986
2015-01-06 12:00:00,0.27486725663716816,0.24382978723404256,0.8062608353033885,0.636231884057971
2015-01-06 13:00:00,0.2767035398230089,0.24709219858156026,0.8131560283687944,0.6178260869565217
2015-01-06 14:00:00,0.27665929203539824,0.24333333333333335,0.8380693459416864,0.6015942028985508
2015-01-06 15:00:00,0.2734734513274336,0.24609929078014184,0.8402245862884161,0.5917391304347827
2015-01-06 16:00:00,0.27438053097345133,0.24326241134751772,0.8305003940110323,0.5494202898550725
2015-01-06 17:00:00,0.2736283185840708,0.24617021276595746,0.806284475965327,0.5656521739130435
2015-01-06 18:00:00,0.27384955752212387,0.24418439716312057,0.7839204097714737,0.5556521739130434
2015-01-06 19:00:00,0.2744026548672566,0.24326241134751772,0.7526201733648542,0.5121739130434783
2015-01-06 20:00:00,0.27628318584070793,0.24340425531914892,0.7319345941686367,0.5194202898550724
2015-01-06 21:00:00,0.27267699115044247,0.2419148936170213,0.6725492513790385,0.5517391304347826
2015-01-06 22:00:00,0.2724336283185841,0.24177304964539006,0.5923640661938535,0.5311594202898551
2015-01-06 23:00:00,0.27621681415929206,0.24368794326241136,0.5624901497241923,0.7166666666666667
2015-01-07 00:00:00,0.2745353982300885,0.24106382978723404,0.5342947202521671,0.7052173913043479
2015-01-07 01:00:00,0.2736504424778761,0.2423404255319149,0.5253033884948779,0.5881159420289855
2015-01-07 02:00:00,0.2736725663716814,0.24425531914893617,0.5366154452324665,0.5289855072463768
2015-01-07 03:00:00,0.27475663716814164,0.24390070921985815,0.5894208037825059,0.37
2015-01-07 04:00:00,0.27371681415929205,0.2393617021276596,0.6845941686367218,0.37318840579710144
2015-01-07 05:00:00,0.2708407079646018,0.24141843971631205,0.7830811662726556,0.3153623188405797
2015-01-07 06:00:00,0.2774115044247788,0.240354609929078,0.8874192277383767,0.26072463768115944
2015-01-07 07:00:00,0.27407079646017696,0.24340425531914892,0.8906461780929865,0.2853623188405797
2015-01-07 08:00:00,0.27508849557522125,0.2425531914893617,0.894156816390859,0.2798550724637681
2015-01-07 09:00:00,0.2761725663716814,0.2456737588652482,0.894688731284476,0.3230434782608696
2015-01-07 10:00:00,0.27628318584070793,0.24716312056737588,0.8897084318360914,0.3498550724637681
2015-01-07 11:00:00,0.27900442477876103,0.245177304964539,0.8925925925925926,0.3655072463768116
2015-01-07 12:00:00,0.2779867256637168,0.23822695035460992,0.8840425531914894,0.40275362318840574
2015-01-07 13:00:00,0.27668141592920353,0.2376595744680851,0.8786327817178882,0.42275362318840576
2015-01-07 14:00:00,0.27603982300884955,0.23815602836879435,0.8808865248226951,0.45101449275362315
2015-01-07 15:00:00,0.2752654867256637,0.23801418439716313,0.8924034672970843,0.5073913043478261
2015-01-07 16:00:00,0.2742920353982301,0.24354609929078014,0.8713041765169425,0.5301449275362319
2015-01-07 17:00:00,0.2750221238938053,0.24085106382978724,0.8572655634357763,0.5449275362318841
2015-01-07 18:00:00,0.27342920353982303,0.23957446808510638,0.8207998423955871,0.5891304347826087
2015-01-07 19:00:00,0.27165929203539824,0.24,0.7664420803782506,0.5998550724637681
2015-01-07 20:00:00,0.27342920353982303,0.24141843971631205,0.7282860520094563,0.6327536231884058
2015-01-07 21:00:00,0.2753539823008849,0.2424113475177305,0.6746572104018912,0.624927536231884
2015-01-07 22:00:00,0.2761725663716814,0.24645390070921985,0.5980299448384555,0.6855072463768116
2015-01-07 23:00:00,0.28418141592920354,0.24617021276595746,0.5538100866824271,0.7004347826086956
2015-01-08 00:00:00,0.2843362831858407,0.24744680851063827,0.51225768321513,0.6482608695652174
2015-01-08 01:00:00,0.2851769911504425,0.2481560283687943,0.48611899133175734,0.6172463768115942
2015-01-08 02:00:00,0.2841371681415929,0.2447517730496454,0.4653821907013396,0.6011594202898551
2015-01-08 03:00:00,0.2848008849557522,0.24425531914893617,0.4560244286840031,0.5704347826086957
2015-01-08 04:00:00,0.2832743362831859,0.2450354609929078,0.5155003940110323,0.7297101449275363
2015-01-08 05:00:00,0.2838274336283186,0.24163120567375887,0.6413593380614657,0.7779710144927535
2015-01-08 06:00:00,0.2854646017699115,0.24397163120567375,0.764468085106383,0.755072463768116
2015-01-08 07:00:00,0.2840486725663717,0.24411347517730494,0.7841686367218282,0.7331884057971014
2015-01-08 08:00:00,0.28373893805309736,0.2398581560283688,0.7864539007092198,0.7252173913043478
2015-01-08 09:00:00,0.28623893805309736,0.24212765957446808,0.8031954294720252,0.7562318840579709
2015-01-08 10:00:00,0.2857743362831858,0.2430496453900709,0.8067572892040977,0.75
2015-01-08 11:00:00,0.2848230088495575,0.24404255319148938,0.8050315208825848,0.7191304347826086
2015-01-08 12:00:00,0.28373893805309736,0.24404255319148938,0.8055949566587864,0.7279710144927536
2015-01-08 13:00:00,0.28623893805309736,0.24106382978723404,0.8110007880220647,0.8260869565217391
2015-01-08 14:00:00,0.28621681415929207,0.2426950354609929,0.8241055949566588,0.8333333333333334
2015-01-08 15:00:00,0.28418141592920354,0.24595744680851064,0.8256422379826635,0.8082608695652175
2015-01-08 16:00:00,0.2845796460176991,0.24695035460992906,0.8262174940898346,0.7723188405797101
2015-01-08 17:00:00,0.28351769911504426,0.2450354609929078,0.8007643814026794,0.8331884057971014
2015-01-08 18:00:00,0.28440265486725663,0.24468085106382978,0.7743577620173365,0.8678260869565216
2015-01-08 19:00:00,0.28154867256637167,0.24156028368794327,0.740531914893617,0.8081159420289855
2015-01-08 20:00:00,0.28311946902654866,0.2430496453900709,0.7060047281323878,0.7660869565217392
2015-01-08 21:00:00,0.2832079646017699,0.24312056737588653,0.636414499605989,0.7036231884057971
2015-01-08 22:00:00,0.2853097345132743,0.2624113475177305,0.5625847123719464,0.6669565217391304
2015-01-08 23:00:00,0.28595132743362833,0.2630496453900709,0.530177304964539,0.500144927536232
2015-01-09 00:00:00,0.28488938053097346,0.2628368794326241,0.502391646966115,0.4204347826086957
2015-01-09 01:00:00,0.283783185840708,0.2623404255319149,0.4863593380614657,0.40521739130434786
2015-01-09 02:00:00,0.28466814159292037,0.2602127659574468,0.48307328605200944,0.5385507246376812
2015-01-09 03:00:00,0.2841150442477876,0.26354609929078016,0.5024980299448384,0.558840579710145
2015-01-09 04:00:00,0.28351769911504426,0.26468085106382977,0.5568400315208826,0.582463768115942
2015-01-09 05:00:00,0.28550884955752215,0.26141843971631207,0.6564420803782506,0.5639130434782609
2015-01-09 06:00:00,0.2889601769911504,0.2622695035460993,0.7776241134751772,0.5120289855072464
2015-01-09 07:00:00,0.28665929203539825,0.26397163120567374,0.8104176516942475,0.3968115942028986
2015-01-09 08:00:00,0.2818805309734513,0.2593617021276596,0.7992159180457052,0.396231884057971
2015-01-09 09:00:00,0.28701327433628315,0.26063829787234044,0.8039716312056737,0.4097101449275362
2015-01-09 10:00:00,0.28665929203539825,0.2581560283687943,0.7975256107171002,0.45492753623188403
2015-01-09 11:00:00,0.2863495575221239,0.2448936170212766,0.7847123719464145,0.45202898550724635
2015-01-09 12:00:00,0.286924778761062,0.24212765957446808,0.774204097714736,0.4679710144927536
2015-01-09 13:00:00,0.28676991150442477,0.24333333333333335,0.7677226162332546,0.49231884057971015
2015-01-09 14:00:00,0.2842920353982301,0.2529078014184397,0.7685776201733648,0.4973913043478261
2015-01-09 15:00:00,0.28303097345132744,0.25652482269503546,0.7805713159968479,0.5104347826086957
2015-01-09 16:00:00,0.2845575221238938,0.2570921985815603,0.7932348305752561,0.5128985507246376
2015-01-09 17:00:00,0.2840044247787611,0.26035460992907805,0.7834042553191489,0.548695652173913
2015-01-09 18:00:00,0.28126106194690265,0.2570921985815603,0.7449054373522459,0.5398550724637681
2015-01-09 19:00:00,0.28263274336283184,0.25687943262411345,0.722785657998424,0.45391304347826084
2015-01-09 20:00:00,0.2842256637168142,0.25765957446808513,0.6937234042553192,0.3820289855072464
2015-01-09 21:00:00,0.28101769911504426,0.2524113475177305,0.6606422379826634,0.3853623188405797
2015-01-09 22:00:00,0.28101769911504426,0.24354609929078014,0.6233451536643027,0.33811594202898554
2015-01-09 23:00:00,0.2781637168141593,0.2443971631205674,0.6257919621749409,0.3501449275362319
2015-01-10 00:00:00,0.28079646017699117,0.24468085106382978,0.6212411347517731,0.38217391304347825
2015-01-10 01:00:00,0.2777654867256637,0.24907801418439715,0.5861268715524035,0.3476811594202899
2015-01-10 02:00:00,0.2784734513274336,0.2560283687943262,0.5818518518518518,0.3992753623188406
2015-01-10 03:00:00,0.28022123893805306,0.26035460992907805,0.585488573680063,0.47623188405797107
2015-01-10 04:00:00,0.2780752212389381,0.2602127659574468,0.5583215130023641,0.5413043478260869
2015-01-10 05:00:00,0.27831858407079646,0.2600709219858156,0.576950354609929,0.5168115942028986
2015-01-10 06:00:00,0.27969026548672565,0.25879432624113474,0.6258904649330181,0.5014492753623189
2015-01-10 07:00:00,0.2802654867256637,0.25659574468085106,0.6826438140267928,0.5902898550724638
2015-01-10 08:00:00,0.28039823008849557,0.2592198581560284,0.697923561859732,0.6795652173913043
2015-01-10 09:00:00,0.28055309734513273,0.25872340425531914,0.7124980299448385,0.7844927536231884
2015-01-10 10:00:00,0.2785840707964602,0.259290780141844,0.702702915681639,0.8300000000000001
2015-01-10 11:00:00,0.28207964601769914,0.25765957446808513,0.702304964539007,0.822608695652174
2015-01-10 12:00:00,0.2815265486725664,0.25950354609929077,0.696241134751773,0.8555072463768115
2015-01-10 13:00:00,0.2797787610619469,0.26141843971631207,0.6898384554767533,0.8579710144927536
2015-01-10 14:00:00,0.2801327433628319,0.25687943262411345,0.6966509062253743,0.8592753623188405
2015-01-10 15:00:00,0.2824778761061947,0.2554609929078014,0.7204491725768322,0.8440579710144928
2015-01-10 16:00:00,0.28265486725663713,0.24617021276595746,0.7302009456264775,0.886231884057971
2015-01-10 17:00:00,0.2809734513274336,0.24574468085106382,0.717431048069346,0.8576811594202898
2015-01-10 18:00:00,0.2799557522123894,0.24524822695035461,0.691812450748621,0.8885507246376811
2015-01-10 19:00:00,0.27924778761061947,0.2527659574468085,0.6747596532702916,0.8189855072463769
2015-01-10 20:00:00,0.28194690265486727,0.2519148936170213,0.6609180457052797,0.8540579710144927
2015-01-10 21:00:00,0.28075221238938053,0.25539007092198585,0.617478329393223,0.8447826086956521
2015-01-10 22:00:00,0.28042035398230086,0.2554609929078014,0.5857604412923562,0.8846376811594202
2015-01-10 23:00:00,0.2709734513274336,0.18269503546099292,0.5261229314420803,0.9711594202898551
2015-01-11 00:00:00,0.27057522123893807,0.1277304964539007,0.5051694247438928,0.9076811594202898
2015-01-11 01:00:00,0.27110619469026553,0.1253900709219858,0.49210007880220646,0.8834782608695653
2015-01-11 02:00:00,0.2708849557522124,0.12404255319148937,0.4656422379826635,0.8828985507246377
2015-01-11 03:00:00,0.27276548672566375,0.12744680851063828,0.4695035460992908,0.878695652173913
2015-01-11 04:00:00,0.2740929203539823,0.1297163120567376,0.4787234042553192,0.8507246376811595
2015-01-11 05:00:00,0.2720132743362832,0.13113475177304965,0.48804570527974783,0.8136231884057971
2015-01-11 06:00:00,0.2737610619469027,0.1276595744680851,0.51,0.7398550724637681
2015-01-11 07:00:00,0.2743141592920354,0.1277304964539007,0.5616548463356974,0.7343478260869565
2015-01-11 08:00:00,0.273783185840708,0.12439716312056738,0.6348896769109535,0.6878260869565218
2015-01-11 09:00:00,0.2716150442477876,0.13127659574468084,0.6785342789598109,0.6352173913043478
2015-01-11 10:00:00,0.2734070796460177,0.1306382978723404,0.6941410559495665,0.6639130434782609
2015-01-11 11:00:00,0.272212389380531,0.12659574468085105,0.6731442080378252,0.6163768115942029
2015-01-11 12:00:00,0.27205752212389384,0.1306382978723404,0.6721473601260834,0.5618840579710145
2015-01-11 13:00:00,0.2721017699115044,0.12645390070921986,0.6801851851851851,0.5610144927536233
2015-01-11 14:00:00,0.27320796460176994,0.1246808510638298,0.702304964539007,0.5384057971014493
2015-01-11 15:00:00,0.27559734513274337,0.12404255319148937,0.7316509062253743,0.49434782608695654
2015-01-11 16:00:00,0.2752212389380531,0.12106382978723404,0.7204058313632782,0.44869565217391305
2015-01-11 17:00:00,0.2717699115044248,0.12439716312056738,0.7229747832939322,0.3847826086956522
2015-01-11 18:00:00,0.26944690265486726,0.12404255319148937,0.7082663514578408,0.33115942028985507
2015-01-11 19:00:00,0.27050884955752214,0.12340425531914893,0.6847911741528763,0.3339130434782609
2015-01-11 20:00:00,0.2714159292035398,0.12390070921985814,0.670401891252955,0.3776811594202899
2015-01-11 21:00:00,0.2708407079646018,0.1281560283687943,0.6518951930654058,0.40927536231884054
2015-01-11 22:00:00,0.2708407079646018,0.129645390070922,0.6401615445232466,0.46579710144927533
2015-01-11 23:00:00,0.26749999999999996,0.12992907801418438,0.6327620173364854,0.557536231884058
2015-01-12 00:00:00,0.27393805309734515,0.14113475177304965,0.616591804570528,0.5423188405797101
2015-01-12 01:00:00,0.2715486725663717,0.15808510638297874,0.577478329393223,0.5779710144927537
2015-01-12 02:00:00,0.27019911504424776,0.15609929078014184,0.5556776989755713,0.5760869565217391
2015-01-12 03:00:00,0.2706637168141593,0.16744680851063828,0.5541410559495666,0.6223188405797101
2015-01-12 04:00:00,0.2747345132743363,0.16957446808510637,0.5715366430260047,0.652463768115942
2015-01-12 05:00:00,0.27738938053097345,0.1724822695035461,0.6787352245862884,0.6286956521739131
2015-01-12 06:00:00,0.2810840707964602,0.1673758865248227,0.7857722616233255,0.6737681159420289
2015-01-12 07:00:00,0.2800442477876106,0.17836879432624114,0.7963593380614656,0.6831884057971014
2015-01-12 08:00:00,0.27539823008849557,0.17141843971631204,0.7720961386918833,0.6784057971014493
2015-01-12 09:00:00,0.2770353982300885,0.17567375886524822,0.7626438140267928,0.7073913043478262
2015-01-12 10:00:00,0.2792920353982301,0.17872340425531916,0.7708156028368794,0.7233333333333334
2015-01-12 11:00:00,0.2783628318584071,0.17836879432624114,0.7713672182821119,0.7623188405797101
2015-01-12 12:00:00,0.27707964601769913,0.1773049645390071,0.7494326241134751,0.7876811594202898
2015-01-12 13:00:00,0.27904867256637167,0.2419148936170213,0.7781245074862095,0.8105797101449275
2015-01-12 14:00:00,0.2779867256637168,0.24319148936170212,0.8099172576832152,0.7805797101449276
2015-01-12 15:00:00,0.27876106194690264,0.17553191489361702,0.8157722616233254,0.8962318840579709
2015-01-12 16:00:00,0.2789380530973451,0.23815602836879435,0.8196296296296297,0.753768115942029
2015-01-12 17:00:00,0.2786061946902655,0.24007092198581562,0.7975847123719464,0.8752173913043478
2015-01-12 18:00:00,0.27862831858407083,0.23921985815602836,0.7790622537431048,0.8192753623188405
2015-01-12 19:00:00,0.27829646017699117,0.23836879432624114,0.7464972419227738,0.8482608695652173
